row,label,center_s,start_s,end_s,record_id,record_type,seed,mean,std,variance,rms,abs_mean,ptp,minimum,maximum,skew,kurtosis,line_length,diff_std,max_abs_diff,zero_crossing_rate,slope,energy,band_delta_0p5_4_hz,band_theta_4_8_hz,band_alpha_8_13_hz,band_beta_13_30_hz,band_gamma_30_80_hz,band_10_40_hz,high_to_low_power_ratio,spectral_entropy,dominant_freq_hz
1065,0,0.2495,0.0,0.499,weak_runaway_seed_47,weak_runaway,47,0.22684279810470462,1.3850883033871275,1.9184696081798316,1.4035409731218407,0.9310675585585275,9.470403294492431,-2.740602798860656,6.729800495631775,1.9069361940303993,7.523080828923453,192.83616922048466,0.24751582405373962,1.0671724750260492,0.07414829659318638,-1.6671189439417764,1.9699272632318032,0.0,0.1472877129993943,0.035767794742884905,0.04431394975000366,0.0905842191221254,0.10712876660126636,0.3453527665277271,0.48520709629159253,4.0000000000004405
1066,0,0.29950000000000004,0.05,0.549,weak_runaway_seed_47,weak_runaway,47,-0.06772205479180408,0.9818379790458659,0.9640058170968703,0.984170764553639,0.7785610588033984,5.0123280309961284,-2.740602798860656,2.271725232135472,-0.23638979491026793,0.08881719318792936,190.40316739019522,0.2358013506408439,0.7705694692021807,0.0781563126252505,-0.24862511925281536,0.9685920938020945,0.0,0.12071324235202374,0.015952443466685166,0.030703798840281106,0.11213951684557952,0.08168500243630568,0.490784540704622,0.503236065976695,4.0000000000004405
1067,0,0.3495,0.1,0.599,weak_runaway_seed_47,weak_runaway,47,-0.17717737932769803,1.0364698644512231,1.0742697799155367,1.051504447760906,0.8304873871087002,5.0123280309961284,-2.740602798860656,2.271725232135472,-0.21106173967440664,-0.14520598015968877,184.82479146504303,0.2302981773852146,0.7705694692021807,0.07014028056112225,-1.458515859817843,1.1056616036609677,0.0,0.07111247548984143,0.015001218511024591,0.021361803958096514,0.1280172425260686,0.07303335261940858,0.7125058270133378,0.5302374806684825,2.0000000000002203
1068,0,0.3995,0.15,0.649,weak_runaway_seed_47,weak_runaway,47,-0.3370258828518173,1.0509483216064435,1.1044923746874005,1.1036660819285187,0.8856738144098006,5.0123280309961284,-2.740602798860656,2.271725232135472,0.02330110889251325,-0.24636651789685793,187.36505140193168,0.2346192062552977,0.7705694692021807,0.05811623246492986,-1.6757281870119467,1.2180788203994475,0.0,0.03293253209898738,0.023632012897368493,0.02360001253491876,0.14030725407581784,0.09153337799327502,0.9371264016040997,0.5114935666874612,2.0000000000002203
1069,0,0.4495,0.2,0.6990000000000001,weak_runaway_seed_47,weak_runaway,47,-0.28976342363678037,1.0706919105370698,1.1463811672895208,1.1092087310183008,0.8855089837023674,5.0123280309961284,-2.740602798860656,2.271725232135472,-0.008166870828972085,-0.3023409837177238,191.53997942135985,0.24107833554835995,0.7705694692021807,0.06412825651302605,-0.6016098907309958,1.230344008967229,0.0,0.023314970671736053,0.026954681461816073,0.03734947185977446,0.15282681908365342,0.11559471982402149,1.2507602825858013,0.5604013788460036,2.0000000000002203
1070,0,0.4995,0.25,0.749,weak_runaway_seed_47,weak_runaway,47,-0.13023168676355606,1.0111960732690508,1.0225174985947474,1.0195478364608639,0.8022719593516006,5.026482825612053,-2.7301387938701587,2.296344031741895,0.016172533505141348,-0.15768447368493677,202.3938100124728,0.2524855577281355,0.7705694692021807,0.06412825651302605,-1.6355014734075597,1.0394777908320285,0.0,0.03824902346906168,0.02217271317425977,0.052964434919128625,0.1591072556359914,0.12197622237266599,1.2013532596694299,0.5614771629903762,2.0000000000002203
1071,0,0.5495,0.3,0.799,weak_runaway_seed_47,weak_runaway,47,-0.15020020809398987,0.995995556865003,0.9920071492948274,1.0072572917612983,0.788128836975417,5.026482825612053,-2.7301387938701587,2.296344031741895,0.08503385024657552,-0.017487975570423142,192.0622229239033,0.24151915340521685,0.7705694692021807,0.06613226452905811,-2.1202214277003613,1.0145672518063051,0.0,0.06201098681029891,0.020058053191478742,0.060807341298055005,0.15136990261330527,0.10978759129032817,0.9577937830169311,0.5390268790311802,2.0000000000002203
1072,0,0.5995,0.35000000000000003,0.849,weak_runaway_seed_47,weak_runaway,47,-0.2273009927113495,0.9235828783527815,0.8530053331864088,0.9511419843924322,0.733577806884576,5.026482825612053,-2.7301387938701587,2.296344031741895,0.004598187316345818,0.2581981956235917,186.7374518578381,0.23683435871945968,0.7705694692021807,0.07615230460921844,-0.22834407327027806,0.9046710744739739,0.0,0.0780990950478524,0.027063127156174274,0.05778948923237971,0.13245464483036345,0.09080256474829579,0.7683500294890155,0.5489788533552022,4.0000000000004405
1073,0,0.6495,0.4,0.899,weak_runaway_seed_47,weak_runaway,47,-0.2792379028992463,0.9255009780621828,0.856552060394057,0.9667087807657619,0.7513307372350508,5.026482825612053,-2.7301387938701587,2.296344031741895,0.0712304333483671,0.24426393470031638,194.96098407232844,0.2467551228273641,0.7705694692021807,0.08817635270541083,0.9667184377905168,0.934525866809626,0.0,0.07920544229499336,0.03557135320766873,0.046991295824838755,0.11133979859497603,0.07341378589604915,0.641408420738298,0.5608579328409498,4.0000000000004405
1074,0,0.6995,0.45,0.9490000000000001,weak_runaway_seed_47,weak_runaway,47,-0.29696417987692597,0.925118953332579,0.8558450778151664,0.9716135044065318,0.7597556899478659,5.026482825612053,-2.7301387938701587,2.296344031741895,0.07026269549362645,0.2116744641938677,200.1927136315763,0.25097411646280415,0.7705694692021807,0.09018036072144289,1.3786232206375424,0.9440328019451417,0.0,0.06280640323383263,0.034753520979489735,0.03543219926750596,0.09572032210361102,0.05717095503373337,0.6472398169347698,0.5707913772683438,6.000000000000661
